구분1,Device Name,Base Array,Wafer Name,PKG type,Body Size,FAB,DR,담당자,대리점,고객,지역,25Y 9월,25Y 10월,25Y 11월,25Y 12월,26Y 1월,26Y 2월,26Y 3월,26Y 4월,26Y 5월,26Y 6월,26Y 7월,26Y 8월,26Y 9월,26Y 10월,26Y 11월,26Y 12월,27Y 1월,27Y 2월,27Y 3월,27Y 4월,27Y 5월,27Y 6월,Netdie
26년3월16일 변경,A31R118CUN-02,A31R112H,A31R112H,48_QFN,6x6x0.75T-0.4,TSMC,0.06,남궁윤,주식회사 세일테크놀러지,이렉스전자산업,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"12,406"
26년3월16일 변경,A31R118CUN-02,A31R112H,A31R112H,48_QFN,6x6x0.75T-0.4,TSMC,0.06,남궁윤,주식회사 세일테크놀러지,팅크웨어,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"12,406"
26년3월16일 변경,A31R118CUN-02,A31R112H,A31R112H,48_QFN,6x6x0.75T-0.4,TSMC,0.06,남궁윤,주식회사 세일테크놀러지,하이택생활건강,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"12,406"
26년3월16일 변경,A31S134CLN,A31S134D,A31S134D-85,48_LQFP,7x7-0.5,F-4,0.13,박용순,Aqtronics,Technovate,해외,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134CLN,A31S134D,A31S134D-85,48_LQFP,7x7-0.5,F-4,0.13,양초영,Sanshin,Makita,일본,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134KN2N,A31S134D,A31S134D-105,32_LQFP,7x7-0.8,F-4,0.13,양초영,Sanshin,Koshin,일본,,,,,,,,,,,,,,1,1,1,,,,,,,"5,310"
26년3월16일 변경,A31S134KNN,A31S134D,A31S134D-85,32_LQFP,7x7-0.8,F-4,0.13,양초영,Sanshin,Sharp,일본,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134KNN,A31S134D,A31S134D-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,GREATAR,Yuehua,법인,,,,,,,10,,10,20,20,,20,,20,,,,,,,,"5,310"
26년3월16일 변경,A31S134KNN,A31S134D,A31S134D-85,32_LQFP,7x7-0.8,F-4,0.13,이재은,Direct,SEB,해외,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134KUN(T),A31S134D,A31S134D-85,32_QFN(T),5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)그린칩스,솔루엠,영업3팀,,,,,,,300,300,300,250,250,250,250,200,200,200,,,,,,,"5,310"
26년3월16일 변경,A31S134KUN(T),A31S134D,A31S134D-85,32_QFN(T),5x5x0.75T-0.5,F-4,0.13,남궁윤,(주)그린칩스,와트로직,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134RLN,A31S134D,A31S134D-85,64_LQFP,10x10-0.5,F-4,0.13,박용순,Semiconic,NATIONAL SECURITY SYSTEMS,해외,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134RLN,A31S134D,A31S134D-85,64_LQFP,10x10-0.5,F-4,0.13,양초영,Sanshin,Sharp,일본,,,,,,,3,5,5,5,5,5,5,5,5,5,,,,,,,"5,310"
26년3월16일 변경,A31S134SNN,A31S134D,A31S134D-85,44_LQFP,10x10-0.8,F-4,0.13,박용순,Aqtronics,AO Smith,해외,,,,,,,,,,,10,20,10,,30,,,,,,,,"5,310"
26년3월16일 변경,A31S134SNN,A31S134D,A31S134D-85,44_LQFP,10x10-0.8,F-4,0.13,박용순,Semiconic,KENT RO PVT LTD,해외,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134SNN,A31S134D,A31S134D-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,FST,TCL HAC,법인,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134SNN,A31S134D,A31S134D-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,MISSION,HMJD,법인,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31S134SNN,A31S134D,A31S134D-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,MISSION,Macro,법인,,,,,,,,,,,,,,,,,,,,,,,"5,310"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,권오빈,(주)그린칩스,SEC DA,영업1팀,,,,,,,,,,,,,100,300,300,300,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,나경문,주식회사 에스제이솔루션,LG H&A,영업2팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,DGT,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,SK인텔릭스,영업3팀,,,,,,,,,,,5,10,,13,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,나노켐,영업3팀,,,,,,,,,,,5,5,,5,5,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,세스코,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,제이아이비,영업3팀,,,,,,,0,,,,5,5,8,8,8,8,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,청호나이스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,이데아아이앤씨주식회사,코콤,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,엠텍,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,양초영,Sanshin,Crystal Ele,일본,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,양초영,Sanshin,Daikin,일본,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,CCD,Haier,법인,,,,,,,,,,,5,5,5,5,5,5,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,CCD,Haier-KW,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,CCD,WCN,법인,,,,,,,53,40,30,,20,20,50,50,50,50,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,CCD,YUELONG,법인,,,,,,,,,10,,,,5,10,10,10,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,MISSION,HMJD,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,POLAR,ChenGuang,법인,,,,,,,,3,8,8,8,15,15,15,15,15,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,POLAR,Meiling(HF),법인,,,,,,,,,,,5,,5,,5,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이영도,(주)지에스트레이딩,아이젠,영업3팀,,,,,,,3,,,,3,3,3,3,3,3,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이영도,(주)지에스트레이딩,엔씨엠,영업3팀,,,,,,,3,3,,3,3,3,3,3,3,3,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이영도,제노스전자(주),한에너지시스템,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이영도,주식회사 이앤피솔루션,메타시스템즈,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,최헌제,EMPA,deka,해외,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,최헌제,EMPA,ESPO,해외,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,최헌제,EMPA,NEW CUSTOMER,해외,,,,,,,,,,5,,5,,5,5,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,최헌제,EMPA,OKIDA,해외,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,최헌제,EMPA,Provar,해외,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214IUN,A31T214,A31T214-85,40_QFN,6x6x0.6T-0.5,FAB-6,0.07,권오빈,(주)그린칩스,DGT,영업1팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214IUN,A31T214,A31T214-85,40_QFN,6x6x0.6T-0.5,FAB-6,0.07,권오빈,Direct,SEC DA,영업1팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,SK인텔릭스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,SLT,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,성철사,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,성호전자,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,에버맥스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,케이티아이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,코텍,영업3팀,,,,,,,,10,,,6,6,6,6,6,6,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,양초영,Mikasa,Panasonic,일본,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,CCD,WCN,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,CHIN KONG,TZN,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,CHIPSRAIN,ToZhiNy,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,FST,MIDEA HAC,법인,,,,,,,64,150,160,140,150,150,200,200,200,200,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,POLAR,Hemaize,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,SOLIDEVER,erqie,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,SOLIDEVER,zengyao,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,(비어 있음),(비어 있음),법인,,,,,,,85,50,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이문정,Direct,Arcelik,해외,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이영도,(주)지에스트레이딩,케이티아이,영업3팀,,,,,,,,,,,,,2,,2,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이영도,제노스전자(주),신성델타테크,영업3팀,,,,,,,2,,2,3,2,2,2,2,2,3,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이영도,주식회사 이앤피솔루션,고콘,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T214RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이영도,주식회사 이앤피솔루션,휴앤텍,영업3팀,,,,,,,,,,,,,,5,5,5,,,,,,,"5,717"
26년3월16일 변경,A31T216CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,SK인텔릭스,영업3팀,,,,,,,25,20,20,10,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T216CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,FST,MIDEA KW,법인,,,,,,,20,10,5,5,5,5,10,10,15,20,,,,,,,"5,717"
26년3월16일 변경,A31T216CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이금란,MISSION,HMJD,법인,,,,,,,,,6,10,,,,10,10,,,,,,,,"5,717"
26년3월16일 변경,A31T216CLN,A31T214,A31T214-85,48_LQFP,7x7-0.5,FAB-6,0.07,이재은,Philips,Philips,해외,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T216RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,경동나비엔,영업3팀,,,,,,,67,59,59,50,50,50,50,50,50,30,,,,,,,"5,717"
26년3월16일 변경,A31T216RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,뉴로시스,영업3팀,,,,,,,,,,,5,5,5,5,5,5,,,,,,,"5,717"
26년3월16일 변경,A31T216RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,CCD,Roborock,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T216RLN,A31T214,A31T214-85,64_LQFP,10x10-0.5,FAB-6,0.07,이금란,CCD,weixin,법인,,,,,,,,,,,,,,,,,,,,,,,"5,717"
26년3월16일 변경,A31T414CUN-MAF01(T),A31G314C,A31G314C,48_QFN(T),6x6x0.55T-0.4,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,알엠테크솔루션,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,810"
26년3월16일 변경,A31T414CUN-MAF01(T),A31G314C,A31G314C,48_QFN(T),6x6x0.55T-0.4,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,인탑스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,810"
26년3월16일 변경,A31T414CUN-MAF01(T),A31G314C,A31G314C,48_QFN(T),6x6x0.55T-0.4,FAB-6,0.07,장예리,(주)실리콘기어,시노펙스,영업2팀,,,,,,,,,,,,,,,,,,,,,,,"3,810"
26년3월16일 변경,A31T414CUN-MAF01(T),A31G314C,A31G314C,48_QFN(T),6x6x0.55T-0.4,FAB-6,0.07,장예리,Direct,SEC MX,영업2팀,,,,,,,,,,,,,,,,,,,,,,,"3,810"
26년3월16일 변경,A31T414CUN-MAF01(T),A31G314C,A31G314C,48_QFN(T),6x6x0.55T-0.4,FAB-6,0.07,장예리,Direct,파트론,영업2팀,,,,,,,,,,,,,,,,,,,,,,,"3,810"
26년3월16일 변경,A33G524RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,남궁윤,(주)실리콘기어,린나이,영업3팀,,,,,,,19,17,14,36,10,19,10,19,10,10,,,,,,,"6,000"
26년3월16일 변경,A33G524RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,양초영,Sanshin,Sharp,일본,,,,,,,15,25,,,10,10,10,,,,,,,,,,"6,000"
26년3월16일 변경,A33G526MMN-001,A33G527E,A33G527E,80_LQFP,14x14-0.65,FAB-6,0.07,나경문,Direct,LG HE,영업2팀,,,,,,,20,20,20,20,10,10,10,10,10,10,,,,,,,"6,000"
26년3월16일 변경,A33G526MMN-001,A33G527E,A33G527E,80_LQFP,14x14-0.65,FAB-6,0.07,남궁윤,(주)실리콘기어,린나이,영업3팀,,,,,,,31,6,24,24,20,20,20,20,20,20,,,,,,,"6,000"
26년3월16일 변경,A33G526MMN-001,A33G527E,A33G527E,80_LQFP,14x14-0.65,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,이지테크,영업3팀,,,,,,,5,5,,5,,5,,4,,4,,,,,,,"6,000"
26년3월16일 변경,A33G526MMN-001,A33G527E,A33G527E,80_LQFP,14x14-0.65,FAB-6,0.07,장예리,Direct,SEC VD,영업2팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G526MMN-001,A33G527E,A33G527E,80_LQFP,14x14-0.65,FAB-6,0.07,장예리,Direct,범진전자,영업2팀,,,,,,,70,167,124,113,97,97,95,95,90,90,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,권오빈,주식회사 에스제이솔루션,SEC DA,영업1팀,,,,,,,3,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,나경문,주식회사 에스제이솔루션,LG H&A,영업2팀,,,,,,,15,15,15,10,10,10,10,10,10,10,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,남궁윤,(주)그린칩스,노비타,영업3팀,,,,,,,71,21,7,7,21,21,7,7,7,7,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,남궁윤,(주)그린칩스,루나엔텍,영업3팀,,,,,,,,,,,7,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,이지테크,영업3팀,,,,,,,,2,,,2,,,,2,,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,양초영,Sanshin,Sharp,일본,,,,,,,90,80,50,50,60,50,60,60,,,,,,,,,"6,000"
26년3월16일 변경,A33G526RLN-01,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,권오빈,Direct,SEC DA,영업1팀,,,,,,,62,62,62,62,62,62,62,62,62,62,,,,,,,"6,000"
26년3월16일 변경,A33G526VQN,A33G527,A33G527,100_MQFP,14x20-0.65,FAB-6,0.07,남궁윤,이데아아이앤씨주식회사,코웨이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G526VQN,A33G527,A33G527,100_MQFP,14x20-0.65,FAB-6,0.07,양초영,Sanshin,Sharp,일본,,,,,,,11,10,,,,10,10,10,10,10,,,,,,,"6,000"
26년3월16일 변경,A33G527RLN,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,권오빈,Direct,SEC DA,영업1팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527RLN-01,A33G527,A33G527,64_LQFP,12x12-0.65,FAB-6,0.07,권오빈,Direct,SEC DA,영업1팀,,,,,,,215,260,140,400,400,500,525,525,525,525,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,경동나비엔,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,나노켐,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,아이콘트롤,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,남궁윤,(주)그린칩스,오텍캐리어,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,남궁윤,이데아아이앤씨주식회사,코웨이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,이금란,CCD,ARROW,법인,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VLN,A33G527,A33G527,100_LQFP,14x14-0.5,FAB-6,0.07,이금란,CHIPSRAIN,Toshiba,법인,,,,,,,5,,5,,5,,5,5,5,,,,,,,,"6,000"
26년3월16일 변경,A33G527VQN,A33G527,A33G527,100_MQFP,14x20-0.65,FAB-6,0.07,남궁윤,(주)그린칩스,아남전자,영업3팀,,,,,,,3,3,3,3,3,3,3,3,3,3,,,,,,,"6,000"
26년3월16일 변경,A33G527VQN,A33G527,A33G527,100_MQFP,14x20-0.65,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,노바랩,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,000"
26년3월16일 변경,A33G527VQN,A33G527,A33G527,100_MQFP,14x20-0.65,FAB-6,0.07,남궁윤,주식회사 세일테크놀러지,레이트론,영업3팀,,,,,,,,5,,5,,5,,5,,5,,,,,,,"6,000"
26년3월16일 변경,A33G538MMN-001,A33G538B,A33G538B,80_LQFP,14x14-0.65,FAB-6,0.07,나경문,(주)그린칩스,LG HE,영업2팀,,,,,,,20,20,20,20,10,10,10,10,10,10,,,,,,,"4,291"
26년3월16일 변경,A33G538MMN-001,A33G538B,A33G538B,80_LQFP,14x14-0.65,FAB-6,0.07,양초영,Sanshin,Sharp,일본,,,,,,,,,,,,,,,,,,,,,,,"4,291"
26년3월16일 변경,A33G538RLN,A33G538B,A33G538B,64_LQFP,12x12-0.65,FAB-6,0.07,양초영,Mikasa,Panasonic,일본,,,,,,,,,,,,,,,,,,,,,,,"4,291"
26년3월16일 변경,A33G538VLN,A33G538B,A33G538B,100_LQFP,14x14-0.5,FAB-6,0.07,양초영,Sanshin,Sharp,일본,,,,,,,6,18,9,9,9,9,9,9,9,9,,,,,,,"4,291"
26년3월16일 변경,A33G539VLN,A33G538B,A33G538B,100_LQFP,14x14-0.5,FAB-6,0.07,남궁윤,(주)실리콘기어,쿠쿠홈시스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"4,291"
26년3월16일 변경,A33M114SNN,A33M116D,A33M116D-M,44_LQFP,10x10-0.8,FAB-6S,0.07,이금란,FST,MIDEA HAC,법인,,,,,,,67,100,100,100,50,50,50,100,100,115,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)그린칩스,SK인텔릭스,영업3팀,,,,,,,,13,10,23,10,23,13,23,10,10,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)그린칩스,대우컴프레셔,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)그린칩스,위니아딤채,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)그린칩스,쿠쿠홈시스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)그린칩스,테크아이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)실리콘기어,교원,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)실리콘기어,위닉스,영업3팀,,,,,,,,10,10,10,10,10,5,,,,,,,,,,"3,948"
26년3월16일 변경,A33M116CLN,A33M116D,A33M116D,48_LQFP,7x7-0.5,FAB-6S,0.07,남궁윤,(주)실리콘기어,청호나이스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"3,948"
